IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
4285,Sedimentary,Conventional Hydrocarbon,Benoist,55420.0,38.748,-89.36,Illinois,Bond,Illinois Basin,Eastern,,,1105.0,1127.0,Mississippian,,7.4,8.712,25.142000000000003,99.066,205.0,998.0,33042.0,21.186,0.0,,717.0,18989.0,53.0,107.296,1.7618134400000005,-0.1,Illinois,2.618969415152194
4286,Sedimentary,Conventional Hydrocarbon,Benoist,51248.0,38.778,-89.381,Illinois,Bond,Illinois Basin,Eastern,,,1114.0,1123.0,Mississippian,,,18.372,285.951,70.168,356.0,789.0,30568.0,16.0,0.0,,658.0,18985.0,3639.213,97.093,1.1287999999999998,2.9,Illinois,2.326545513057577
4287,Sedimentary,Conventional Hydrocarbon,Benoist,57643.0,38.983,-89.304,Illinois,Bond,Illinois Basin,Eastern,,,1003.0,1021.0,Mississippian,,,12.668,47.39876,112.3,165.0,1010.0,34960.0,0.4,0.0,,684.0,20565.0,669.0,160.777,2.867,-0.1,Illinois,3.9404567828944215
4288,Sedimentary,Conventional Hydrocarbon,Benoist,100191.0,39.589,-89.091,Illinois,Christian,Illinois Basin,Eastern,,,1060.0,1080.0,Mississippian,,7.4,23.951,96.502,137.178,119.0,2920.0,60795.0,30.917,0.0,,1327.0,33575.0,20.0,213.321,0.65237016,-0.1,Illinois,4.993030362547619
4289,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,38467.0,37.769,-88.221,Illinois,Gallatin,Illinois Basin,Eastern,,,1155.0,1164.0,Pennsylvanian,,7.3,19.151,82.45054999999999,93.31,407.0,919.0,21672.0,19.831,0.0,,294.0,13011.0,873.0,143.357,2.2377,0.0,Illinois,2.2072038597144408
4293,Sedimentary,Conventional Hydrocarbon,Benoist,153246.0,38.687,-88.612,Illinois,Clay,Illinois Basin,Eastern,,,2711.0,2721.0,Mississippian,,5.8,21.773000000000003,119.125,139.35199999999998,72.0,5445.0,91154.0,18.0,0.0,,1485.0,50411.0,754.0,405.1739,2.97905144,0.0,Illinois,5.785520640671909
4294,Sedimentary,Conventional Hydrocarbon,Benoist,145044.0,38.702,-88.555,Illinois,Clay,Illinois Basin,Eastern,,,2749.0,2757.0,Mississippian,,6.3,9.438,110.78900000000002,129.73600000000002,93.0,5033.0,86136.0,1.0,0.0,,1229.0,47740.0,1114.04,203.694,3.62,0.0,Illinois,6.365322818424862
4295,Sedimentary,Conventional Hydrocarbon,Benoist,138935.0,38.702,-88.555,Illinois,Clay,Illinois Basin,Eastern,,,2746.0,2758.0,Mississippian,,6.1,31.032,53.052,92.181,59.0,4858.0,83268.0,26.0,0.0,,1282.0,45957.0,30.0,100.394,0.656,-0.1,Illinois,5.043838581323469
4296,Sedimentary,Conventional Hydrocarbon,Benoist,139446.0,38.673,-88.574,Illinois,Clay,Illinois Basin,Eastern,,,2659.0,2715.0,Mississippian,,6.5,26.222,102.092,155.95999999999998,84.0,3736.0,82034.0,2.6,0.0,,1256.0,46937.0,753.0,246.48,1.91,0.0,Illinois,6.496119257115848
4300,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,33704.0,38.62,-87.769,Illinois,Lawrence,Illinois Basin,Eastern,,,1508.0,1531.0,Pennsylvanian,,6.8,19.591,53.55799999999999,49.712,539.0,627.0,17797.0,0.6,0.0,,234.0,11365.0,2312.0,39.705,2.5027,-1.3,Illinois,4.019010361573884
4303,Sedimentary,Conventional Hydrocarbon,Benoist,101729.0,38.526,-89.171,Illinois,Clinton,Illinois Basin,Eastern,,,1430.0,1440.0,Mississippian,,6.5,34.251999999999995,513.23,243.688,104.0,3124.0,61881.0,0.9,0.0,,1269.0,34153.0,30.0,1167.4,2.20635672,-0.1,Illinois,6.823304630774416
4304,Sedimentary,Conventional Hydrocarbon,Benoist,74136.0,38.559,-89.282,Illinois,Clinton,Illinois Basin,Eastern,,,1324.0,1329.0,Mississippian,,,6.345999999999999,51.528,105.68,162.0,1884.0,45308.0,2.4,0.0,,965.0,25436.0,57.0,118.1630448,2.2358134400000003,-0.1,Illinois,3.407448345345148
4305,Sedimentary,Conventional Hydrocarbon,Benoist,75509.0,38.647,-89.281,Illinois,Clinton,Illinois Basin,Eastern,,,1226.0,1234.0,Mississippian,,6.8,11.491,72.893,121.8,132.0,1883.0,44424.0,25.218,0.0,,958.0,24910.0,81.0,149.08304479999998,2.47760344,0.0,Illinois,2.8582820135959515
4306,Sedimentary,Conventional Hydrocarbon,Benoist,59806.0,38.734,-89.338,Illinois,Clinton,Illinois Basin,Eastern,,,1143.0,1152.0,Mississippian,,6.8,23.367,45.252,86.4,559.0,1341.0,35382.0,8.973,0.0,,799.0,20090.0,281.395,129.84300000000002,0.2607,0.0,Illinois,4.55391215373643
4307,Sedimentary,Conventional Hydrocarbon,Benoist,57030.0,38.72,-89.36,Illinois,Clinton,Illinois Basin,Eastern,,,1138.0,1146.0,Mississippian,,7.2,14.922,359.44500000000005,98.87,1044.0,898.0,33942.0,14.794900000000002,0.0,,946.0,19561.0,3600.7830000000004,88.46700000000001,1.8791,-0.1,Illinois,3.9962672776124157
4308,Sedimentary,Conventional Hydrocarbon,Benoist,55896.0,38.72,-89.36,Illinois,Clinton,Illinois Basin,Eastern,,,1132.0,1142.0,Mississippian,,,12.928,1783.373,453.163,689.0,858.0,33532.0,97.068,0.0,,892.0,19301.0,7009.803,1706.56,2.6089,-0.1,Illinois,7.211232100916225
4309,Sedimentary,Conventional Hydrocarbon,Benoist,57497.0,38.72,-89.36,Illinois,Clinton,Illinois Basin,Eastern,,,1141.0,1145.0,Mississippian,,,13.894,325.3,89.077,726.0,986.0,34239.0,6.986999999999999,0.0,,940.0,19557.0,4220.023,95.667,1.917,0.0,Illinois,3.983651856917903
4318,Sedimentary,Conventional Hydrocarbon,Benoist,121138.0,38.534,-87.994,Illinois,Edwards,Illinois Basin,Eastern,,,2800.0,2830.0,Mississippian,,5.7,31.412,171.098,143.055,106.0,6081.0,70763.0,4.0,0.0,,1289.0,36904.0,901.0,309.67600000000004,0.95300816,0.0,Illinois,11.428556021394591
4324,Sedimentary,Conventional Hydrocarbon,Benoist,126624.0,38.846,-88.911,Illinois,Fayette,Illinois Basin,Eastern,,,1898.0,1909.0,Mississippian,,6.6,7.914500000000001,44.521,138.26399999999998,154.0,3262.0,76787.0,52.625,0.0,,1255.0,43721.0,73.0,241.171,2.9392567200000004,0.0,Illinois,5.227530732943998
4325,Sedimentary,Conventional Hydrocarbon,Benoist,132979.0,38.863,-88.741,Illinois,Fayette,Illinois Basin,Eastern,,,2327.0,2347.0,Mississippian,,5.7,24.737,200.525,156.439888,41.0,4642.0,80259.0,52.0,0.0,,1526.0,43775.0,2.0,399.372,0.924,-0.1,Illinois,7.331873656210092
4326,Sedimentary,Conventional Hydrocarbon,Benoist,118778.0,39.079,-88.908,Illinois,Fayette,Illinois Basin,Eastern,,,1509.0,1524.0,Mississippian,,,22.181000000000004,33.048,132.87114176,68.0,3949.0,73045.0,4.0,0.0,,1479.0,40048.0,38.0,165.6350448,0.68725672,0.0,Illinois,5.162560081508266
4327,Sedimentary,Conventional Hydrocarbon,Benoist,118284.0,39.064,-88.871,Illinois,Fayette,Illinois Basin,Eastern,,,1554.0,1568.0,Mississippian,,,29.789000000000005,42.39300000000001,179.72899999999998,68.0,3738.0,72551.0,11.0,0.0,,1422.0,40135.0,196.0,249.956,1.31765672,-0.1,Illinois,6.060845402033811
4328,Sedimentary,Conventional Hydrocarbon,Benoist,120744.0,39.108,-88.89,Illinois,Fayette,Illinois Basin,Eastern,,,1458.0,1542.0,Mississippian,,,20.635,41.42,153.69148576000003,89.0,3826.0,73542.0,1.7,0.0,,1547.0,40394.0,71.0,183.3811448,0.7200134400000001,0.0,Illinois,6.8225110815082655
4330,Sedimentary,Conventional Hydrocarbon,Benoist,116708.0,39.108,-88.89,Illinois,Fayette,Illinois Basin,Eastern,,,1583.0,1605.0,Mississippian,,,15.848999999999998,963.8679999999998,788.376,118.16,3741.0,70913.0,1.0,0.0,,1320.0,39310.0,102.0,2106.9,2.90525672,0.1,Illinois,7.163980821348222
4331,Sedimentary,Conventional Hydrocarbon,Benoist,114496.0,39.108,-88.908,Illinois,Fayette,Illinois Basin,Eastern,,,1562.0,1569.0,Mississippian,,,27.224,40.497,179.908,60.0,3780.0,69843.0,14.0,0.0,,1371.0,38350.0,171.0,236.73600000000005,6.5044,-0.1,Illinois,6.449190279295778
4332,Sedimentary,Conventional Hydrocarbon,Benoist,146976.0,38.06,-88.53,Illinois,Hamilton,Illinois Basin,Eastern,,,2940.0,2959.0,Mississippian,,,26.808000000000003,426.098,187.724,105.0,4687.0,88559.0,4.0,0.0,,1353.0,50024.0,1238.0,415.705,1.91605144,-0.1,Illinois,6.656746396534091
4333,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,45713.0,39.589,-89.072,Illinois,Christian,Illinois Basin,Eastern,,,7992.8,,Pennsylvanian,,7.5,20.738309999847,49.23379999999999,92.17,45.0,1058.0,26978.0,620.354,0.0,,558.0,15228.0,12.0,87.9864,191.744,-0.1,Illinois,6.4603094297555534
4335,Sedimentary,Conventional Hydrocarbon,Benoist,147460.0,38.046,-88.53,Illinois,Hamilton,Illinois Basin,Eastern,,,2997.0,3011.0,Mississippian,,,20.143,31.889,196.445,96.0,4575.0,89923.0,7.0,0.0,,1360.0,50718.0,515.0,289.062,1.0360200000000002,0.0,Illinois,6.658086335565673
