IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
49400,Shale,Conventional Hydrocarbon,Pierre,11194.0,40.78589,-106.24721,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Unit No 37,5057060080000.0,3982.2,,Cretaceous,1972-03-02,,57.336,11.373,37.386940800000005,4758.0,44.49,3680.0,297.294,170.0,,15.0,4456.0,2.0,7.354999999999999,60.14731,4.6,Great Plains,4.792743107702382
49401,Sedimentary,Conventional Hydrocarbon,Mississippian,24475.0,38.4565,-102.42349,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,H C Wear 3-1,5061060880000.0,4676.0,4856.0,Mississippian,1977-09-28,,29.93617,2.802789,47.097,598.0,990.0,13000.0,12.696,107.0,,169.0,8034.0,1880.0,27.4581,0.9282,0.0,Great Plains,6.033355010591189
49402,Sedimentary,Conventional Hydrocarbon,Mississippian,33292.0,38.44606,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,E J Muir Unit No 1,5061060600000.0,4788.0,4806.0,Mississippian,1977-09-28,,28.393,76.82903999999999,63.64699999999999,451.0,1055.0,17600.0,9.48,108.0,,205.0,11272.0,2830.0,63.666,0.62931,0.0,Great Plains,5.235744579466053
49420,Sedimentary,Conventional Hydrocarbon,Lakota,13610.0,40.773,-106.226,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Unit 78,,5982.0,6036.0,Cretaceous,1974-03-22,7.9,106.559,88.5264,123.6,12200.0,78.0,850.0,11.931,150.0,,2.0,5471.0,1050.0,43.241,2.385,0.0,Great Plains,7.6080505078642195
49434,Sedimentary,Conventional Hydrocarbon,Morrison,33983.0,40.773,-106.226,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Unit #15,,15305.8,,Jurassic,1979-05-23,8.6,173.00100000000003,625.483,378.37,14000.0,8.0,6450.0,742.0896,0.0,,83.0,10892.0,1230.0,65.855,146.8,4.8,Great Plains,4.24805462030577
49438,Sedimentary,Conventional Hydrocarbon,Osage,19712.0,38.8279480818,-102.603514104,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,,,5604.0,5624.0,,1972-09-16,7.4,14.705000000000002,12.820488999999998,94.752,195.0,1710.0,11300.0,14.652999999999995,0.0,,327.0,5260.0,920.0,31.1083,3.0987,0.0,Great Plains,3.594932368307994
49442,Sedimentary,Conventional Hydrocarbon,Spergen,10046.0,38.755,-102.391,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Ladder Creek-swd System,,9047.9,,,1978-09-22,,62.75999999999999,8.366499999999998,31.449,159.0,721.0,4700.0,5.273999999999999,91.0,,69.0,2837.0,1550.0,59.42810000000001,2.4715,0.0,Great Plains,4.303115843943563
49443,Sedimentary,Conventional Hydrocarbon,Marmaton,45692.0,38.8279480818,-102.603514104,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Cleaves #4-28,,4349.0,4386.0,,1972-05-22,8.8,10.227,24.446,48.774,561.0,880.0,26200.0,26.633,0.0,,517.0,15990.0,1400.0,58.27399999999999,0.8127099999999998,0.3,Great Plains,4.563696419811143
49444,Sedimentary,Conventional Hydrocarbon,Spurgeon,11480.0,38.72459,-102.53347,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Champlin 205 #a-1,5017062480000.0,5548.0,5550.0,,1980-01-16,7.3,15.1828,10.58038,85.286,144.0,704.0,5780.0,81.005,0.0,,237.0,3215.0,1400.0,24.1213,3.0564999999999998,0.0,Great Plains,2.724571585172834
49482,Sedimentary,Conventional Hydrocarbon,Spergen,66375.0,38.86504,-102.92666,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Blakeberg A No 1,5017061760000.0,5692.0,5698.0,,1976-02-02,,15.742,100.65,122.519,306.277,4319.0,40250.18,29.111,0.0,,1074.3,19630.91,1100.51,146.314,1.9465,0.0,Great Plains,3.238480255329099
49483,Sedimentary,Conventional Hydrocarbon,Spergen,42703.0,38.85402,-102.93853,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Wilkerson A 1,5017061810000.0,5681.0,5745.0,,1976-02-19,,16.286,83.284,73.644,319.8,2520.0,24995.67,12.368,0.0,,548.81,13018.79,1299.82,86.93599999999999,2.41113,0.0,Great Plains,3.6824455381186105
49484,Sedimentary,Conventional Hydrocarbon,Missourian,10897.0,38.94648,-102.72281,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Coloconn A No 1,5017061740000.0,4870.0,4902.0,,1975-11-05,,26.1728,27.33628,24.586,419.91,588.48,3829.66,5.462,0.0,,50.47,3208.88,2800.08,23.276000000000003,2.803,0.0,Great Plains,2.8663546444253964
49486,Sedimentary,Conventional Hydrocarbon,Spergen,114172.0,38.85326,-102.62203,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Merritt 1,5017061940000.0,5481.0,5503.0,,1977-06-03,,62.19477000000002,140.145669,310.627,257.76,888.39,13190.4,398.431,31367.99,,150.78,8109.65,1599.52,318.134,106.685,0.0,Great Plains,6.930059136562944
49511,Sedimentary,Conventional Hydrocarbon,St Louis,26664.0,38.44225,-102.42359,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,No 1 E C Mundhenke,5061060640000.0,5050.0,5090.0,,1969-08-01,6.7,33.34,2.53483,114.59,451.0,1073.0,13700.0,2.435,160.0,,180.0,8662.0,2667.0,29.3644,0.8867099999999999,0.0,Great Plains,7.943464447428366
49513,Sedimentary,Conventional Hydrocarbon,Mississippian,11087.0,38.45641,-102.44285,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,No 1 Tollman,5061060260000.0,4920.0,4934.0,Mississippian,1968-01-29,7.6,19.2138,27.04528,25.901,195.0,729.0,5300.0,10.067,8.0,,103.0,3243.0,1608.0,32.869,2.6921,0.0,Great Plains,1.8941828953259423
