IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
99066,Sedimentary,Conventional Hydrocarbon,Swastika,112207.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Harriett Hill #2,,3568.0,3573.0,,1972-07-28,6.8,31.235000000000003,28.1196,562.3,42.26,12307.0,97920.5,100.153,0.0,,1255.45,46920.85,681.66,190.925,6.132000000000001,-0.3,Fort Worth,-1500.6175537109375
99067,Sedimentary,Conventional Hydrocarbon,Swastika,160259.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,H Hill #3,,3554.0,3562.0,,1975-10-17,5.6,43.139,13.175,469.4820000000001,32.23,11003.0,99034.65,13.34,0.0,,2089.62,47794.5,291.21,241.1909,1.186,0.0,Fort Worth,-29.09800910949707
99068,Sedimentary,Conventional Hydrocarbon,Swastika,165407.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,H Hill #4,,3570.0,3572.0,,1975-10-17,5.8,52.50699999999999,21.154999999999998,400.232,43.4,10905.0,102043.76,15.58,0.0,,2080.94,49853.44,464.04,268.7049,1.156,-0.1,Fort Worth,45.96156311035156
99069,Sedimentary,Conventional Hydrocarbon,Swastika,111909.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Harriett Hill #5,,6275.7,,,1972-07-28,6.5,34.584,24.452,637.397864,166.352,12984.0,97410.26,93.182,0.0,,1174.33,45965.06,339.97,327.198,2.3953700000000007,-0.2,Fort Worth,-1610.9945068359375
99070,Sedimentary,Conventional Hydrocarbon,Swastika,163554.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,H Hill #6,,2749.6,,,1975-10-17,5.7,42.855,62.621,521.7679712,34.46,10803.0,101035.35,20.01,0.0,,2200.77,49128.3,331.23,410.989,1.7127000000000003,0.0,Fort Worth,37.63880920410156
99071,Sedimentary,Conventional Hydrocarbon,Swastika,162135.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J S Inzer #2,,3550.0,3555.0,,1975-10-17,5.7,46.907,24.315000000000005,457.636424,38.92,11454.0,100200.21,21.13,0.0,,2035.14,48153.93,231.32,276.534,1.0267,0.0,Fort Worth,-66.61802673339844
99072,Sedimentary,Conventional Hydrocarbon,Swastika,161828.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J S Inzer #5,,3544.0,3548.0,,,5.6,46.539,35.666999999999994,429.189424,34.46,11228.0,100053.0,14.45,0.0,,2034.41,48247.78,215.67,243.25,0.9327,0.0,Fort Worth,-46.66929626464844
99180,Sedimentary,Conventional Hydrocarbon,KMA,217807.0,33.77188,-98.65171,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull Silk Sike No 81,42009321180000.0,4396.0,4426.0,,1977-07-22,5.7,29.742,18.468,569.5319999999999,323.15,19435.0,134550.0,74.75,0.0,,4013.5,59340.0,70.15,466.259,1.7368099999999995,1.0,Fort Worth,-545.2132568359375
99181,Sedimentary,Conventional Hydrocarbon,KMA,214359.0,33.77188,-98.65171,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull Silk #81,42009321180000.0,4396.0,4426.0,,1977-06-30,4.9,14.664,27.034,574.226,36.76,18034.0,133249.2,111.42,0.0,,2986.62,59847.27,93.04,256.499,8.9467,-0.2,Fort Worth,-469.5228271484375
99182,Sedimentary,Conventional Hydrocarbon,Unknown,136577.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull Silk Unit 4300 #36,,4355.0,4361.0,,1979-08-30,6.4,19.3986,35.0,512.6,24.06,8782.0,84543.01,188.12,0.0,,1859.29,41123.12,21.87,243.765,12.704764,-0.1,Fort Worth,14.40443229675293
99183,Sedimentary,Conventional Hydrocarbon,Unknown,201600.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,,,4341.0,4350.0,,1978-03-02,5.6,30.918,49.95,825.729,127.15,18051.0,124883.0,131.69,0.0,,2304.66,55970.29,81.74,212.5781,15.245191999999998,0.0,Fort Worth,-576.7601318359375
99184,Sedimentary,Conventional Hydrocarbon,Unknown,156098.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull-silk-sikes Ut No 45,,4334.0,4375.0,,1978-10-04,5.1,41.346,18.12,86.09,7.93,2299.0,95591.44,18.12,0.0,,1393.1,56743.26,27.18,73.208,0.51429692,0.0,Fort Worth,982.6661376953125
99185,Sedimentary,Conventional Hydrocarbon,Unknown,226099.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,,,4302.0,4377.0,,1977-06-25,5.9,35.105,55.93,483.6738,54.81,13981.0,139812.5,16.78,0.0,,2710.13,69458.85,8.95,425.033,0.8262969199999999,0.0,Fort Worth,127.36683654785156
99186,Sedimentary,Conventional Hydrocarbon,Unknown,145543.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull - Silk - S U No 82,,4303.0,4413.0,,1977-05-17,6.0,43.4,34.13,376.819912,41.84,9138.0,90171.9,25.32,0.0,,2091.9,44040.0,628.626,301.187,1.1667,0.0,Fort Worth,90.25306701660156
