IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
24857,Sedimentary,Conventional Hydrocarbon,Nugget,56488.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,7066.7,,Jurassic,1988-05-11,3.36,17.237900000000003,17.77035,97.262,592.1766,2110.0,33300.0,12.801299999999998,1220.0,,433.0,16800.0,2550.0,47.1582,0.7228999999999999,-4.7,Great Plains,-27.486671447753906
24858,Sedimentary,Conventional Hydrocarbon,Nugget,54872.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,5098.7,,Jurassic,1988-06-16,4.47,23.964,531.1737,222.04334908,13.0,2160.0,31200.0,418.36,1370.0,,398.0,17200.0,2440.0,227.09200000000004,51.569,-0.4,Great Plains,107.9310531616211
24859,Sedimentary,Conventional Hydrocarbon,Nugget,44926.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,10792.1,,Jurassic,1988-06-20,3.39,293.379,1087.53,522.26,487.352,4840.0,27500.0,55.635000000000005,3840.0,,1760.0,4830.0,2100.0,984.7,2.1915,-8.2,Great Plains,410.4173889160156
24926,Sedimentary,Conventional Hydrocarbon,Nugget,62545.0,41.81463,-106.30376,Wyoming,Carbon,Southwestern Wyoming,Rocky Mountains and Northern Great Plains,Carbon F-14-4-g,49007055650000.0,10785.0,11082.0,Jurassic,1958-11-05,6.8,22.644,261.4551,206.449,663.0,881.0,36575.0,9.725,0.0,,306.0,23046.0,1411.0,223.554,0.08369,0.0,Great Plains,-17.142189025878906
24927,Sedimentary,Conventional Hydrocarbon,Nugget,21609.0,41.81463,-106.30376,Wyoming,Carbon,Southwestern Wyoming,Rocky Mountains and Northern Great Plains,Carbon F-14-4-g,49007055650000.0,11039.0,11082.0,Jurassic,1958-12-01,7.4,51.063,6.927,91.14,582.0,1282.0,12586.0,21.332,0.0,,204.0,6757.0,493.0,40.057300000000005,0.56997,0.0,Great Plains,142.99002075195312
24928,Sedimentary,Conventional Hydrocarbon,Nugget,15977.0,41.81463,-106.30376,Wyoming,Carbon,Southwestern Wyoming,Rocky Mountains and Northern Great Plains,Carbon F-14-4-g,49007055650000.0,11039.0,11082.0,Jurassic,1958-12-08,7.0,18.471,14.769879999999995,97.8056,371.0,731.0,8914.0,14.195,0.0,,141.0,5200.0,808.0,53.78900000000001,0.37577,0.0,Great Plains,187.78970336914062
24941,Sedimentary,Undefined,Frontier,19554.0,41.99,-106.29,Wyoming,Carbon,Southwestern Wyoming,Rocky Mountains and Northern Great Plains,#1,49007056770000.0,1068.0,1110.0,Cretaceous,,6.2,14.84,40.158,111.696,137.0,3204.0,12076.0,50.938,0.0,,455.0,3478.0,276.0,82.874,3.4333,0.0,Great Plains,30.240989685058594
28275,Sedimentary,Conventional Hydrocarbon,Amsden,12276.0,41.94381,-110.42133,Wyoming,Lincoln,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,1 Horsetrap,49023204610000.0,3735.4,,Pennsylvanian,1982-03-15,8.7,39.015,274.5402,351.89700000000005,707.0,329.0,610.0,36.566,46.0,,155.94830000000002,3719.0,7200.0,51.324,1.7383999999999995,0.2,Great Plains,-8.308937072753906
33914,Sedimentary,Conventional Hydrocarbon,Nugget,14396.0,41.45489,-110.80591,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Ryckman Creek 2,49041200800000.0,7930.0,7945.0,Jurassic,1978-09-28,7.6,50.762,21.42619,54.557,256.0,494.0,5500.0,20.637999999999995,112.0,,44.0,4620.0,3500.0,22.867,2.7057,0.0,Great Plains,-12.362953186035156
33919,Sedimentary,Tight Gas,Twin Creek,144600.0,41.26025,-110.98118,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,1 Blaine S,49041201420000.0,12185.5,,,1980-05-25,5.7,290.083,135.49999999999997,517.14,134.2,10908.0,87500.0,36.449,4450.0,,1102.5,39865.0,640.0,2242.3,2.366,0.0,Great Plains,624.0587158203125
